region,period,source,scenario,category,unit,value,update,note
de-brandenburg,2006,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.547772,01.03.2025,
de-mecklenburg-vorpommern,2006,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,1.693754,01.03.2025,
de-sachsen,2006,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,4.249774,01.03.2025,
de-sachsen-anhalt,2006,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.441787,01.03.2025,
de-thueringen,2006,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.31114,01.03.2025,
de-schleswig-holstein,2005,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.83295,01.03.2025,
de-hamburg,2005,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,1.743627,01.03.2025,
de-niedersachsen,2005,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,7.993946,01.03.2025,
de-bremen,2005,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,0.663467,01.03.2025,
de-nordrhein-westfalen,2005,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,18.058105,01.03.2025,
de-hessen,2005,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,6.092354,01.03.2025,
de-rheinland-pfalz,2005,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,4.058843,01.03.2025,
de-baden-wuerttemberg,2005,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,10.735701,01.03.2025,
de-bayern,2005,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,12.468726,01.03.2025,
de-saarland,2005,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,1.050293,01.03.2025,
de-berlin,2005,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,3.395189,01.03.2025,
de-brandenburg,2005,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.559483,01.03.2025,
de-mecklenburg-vorpommern,2005,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,1.707266,01.03.2025,
de-sachsen,2005,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,4.273754,01.03.2025,
de-sachsen-anhalt,2005,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.469716,01.03.2025,
de-thueringen,2005,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.334575,01.03.2025,
de-schleswig-holstein,2004,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.82876,01.03.2025,
de-hamburg,2004,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,1.73483,01.03.2025,
de-niedersachsen,2004,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,8.000909,01.03.2025,
de-bremen,2004,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,0.663213,01.03.2025,
de-nordrhein-westfalen,2004,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,18.075352,01.03.2025,
de-hessen,2004,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,6.097765,01.03.2025,
de-rheinland-pfalz,2004,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,4.061105,01.03.2025,
de-baden-wuerttemberg,2004,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,10.717419,01.03.2025,
de-bayern,2004,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,12.443893,01.03.2025,
de-saarland,2004,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,1.056417,01.03.2025,
de-berlin,2004,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,3.387828,01.03.2025,
de-brandenburg,2004,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.567704,01.03.2025,
de-mecklenburg-vorpommern,2004,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,1.719653,01.03.2025,
de-sachsen,2004,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,4.296284,01.03.2025,
de-sachsen-anhalt,2004,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.494437,01.03.2025,
de-thueringen,2004,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.35528,01.03.2025,
de-schleswig-holstein,2003,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.823171,01.03.2025,
de-hamburg,2003,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,1.734083,01.03.2025,
de-niedersachsen,2003,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,7.993415,01.03.2025,
de-bremen,2003,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,0.663129,01.03.2025,
de-nordrhein-westfalen,2003,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,18.079686,01.03.2025,
de-hessen,2003,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,6.089428,01.03.2025,
de-rheinland-pfalz,2003,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,4.058682,01.03.2025,
de-baden-wuerttemberg,2003,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,10.692556,01.03.2025,
de-bayern,2003,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,12.423386,01.03.2025,
de-saarland,2003,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,1.061376,01.03.2025,
de-berlin,2003,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,3.388477,01.03.2025,
de-brandenburg,2003,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.574521,01.03.2025,
de-mecklenburg-vorpommern,2003,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,1.732226,01.03.2025,
de-sachsen,2003,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,4.321437,01.03.2025,
de-sachsen-anhalt,2003,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.522941,01.03.2025,
de-thueringen,2003,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.373157,01.03.2025,
de-schleswig-holstein,2000,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.789761,01.03.2025,
de-hamburg,2000,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,1.715392,01.03.2025,
de-niedersachsen,2000,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,7.926193,01.03.2025,
de-bremen,2000,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,0.660225,01.03.2025,
de-nordrhein-westfalen,2000,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,18.009865,01.03.2025,
de-hessen,2000,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,6.068129,01.03.2025,
de-rheinland-pfalz,2000,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,4.034557,01.03.2025,
de-baden-wuerttemberg,2000,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,10.524415,01.03.2025,
de-bayern,2000,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,12.230255,01.03.2025,
de-saarland,2000,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,1.068703,01.03.2025,
de-berlin,2000,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,3.382169,01.03.2025,
de-brandenburg,2000,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.601962,01.03.2025,
de-mecklenburg-vorpommern,2000,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,1.775703,01.03.2025,
de-sachsen,2000,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,4.425581,01.03.2025,
de-sachsen-anhalt,2000,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.615375,01.03.2025,
de-thueringen,2000,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.431255,01.03.2025,
de-schleswig-holstein,1990,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.626127,01.03.2025,
de-hamburg,1990,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,1.652363,01.03.2025,
de-niedersachsen,1990,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,7.387245,01.03.2025,
de-bremen,1990,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,0.681665,01.03.2025,
de-nordrhein-westfalen,1990,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,17.349651,01.03.2025,
de-hessen,1990,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,5.76331,01.03.2025,
de-rheinland-pfalz,1990,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,3.76351,01.03.2025,
de-baden-wuerttemberg,1990,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,9.822027,01.03.2025,
de-bayern,1990,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,11.448823,01.03.2025,
de-saarland,1990,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,1.072963,01.03.2025,
de-berlin,1990,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,3.433695,01.03.2025,
de-brandenburg,1990,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.578312,01.03.2025,
de-mecklenburg-vorpommern,1990,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,1.923959,01.03.2025,
de-sachsen,1990,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,4.764301,01.03.2025,
de-sachsen-anhalt,1990,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.873957,01.03.2025,
de-thueringen,1990,"DESTATIS (GENESIS, Tabelle 12411-0010)",historical,Population,million,2.611319,01.03.2025,
de-stadtstaaten,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,53.275,01.03.2025,
de-schleswig-holstein,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,32.788,01.03.2025,
de-hessen,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,55.644,01.03.2025,
de-rheinland-pfalz,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,54.97,01.03.2025,
de-baden-wuerttemberg,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,94.44,01.03.2025,
de-bayern,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,114.449,06.04.2025,
de-sachsen-anhalt,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,33.22,01.03.2025,
de-nordrhein-westfalen,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,357.25,06.04.2025,
de-brandenburg,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,59.575,06.04.2025,
de-sachsen,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|Kyoto Gases,Mt CO2eq/yr,68.908,06.04.2025,
de-stadtstaaten,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,50.321,08.04.2025,
de-schleswig-holstein,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,25.608,08.04.2025,
de-hessen,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,47.947,08.04.2025,
de-rheinland-pfalz,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,34.705,08.04.2025,
de-baden-wuerttemberg,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,80.823,08.04.2025,
de-bayern,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,91.868,08.04.2025,
de-sachsen-anhalt,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,27.88,08.04.2025,
de-nordrhein-westfalen,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,308.823,08.04.2025,
de-brandenburg,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,51.696,08.04.2025,
De-sachsen,1995,Regionalstatistik (Tabelle 86431-Z-01),historical,Emissions|CO2,Mt CO2/yr,61.717,08.04.2025,
de-schleswig-holstein,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,4.359,23.04.2025,
de-schleswig-holstein,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,3.884,23.04.2025,
de-schleswig-holstein,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,5.181,23.04.2025,
de-schleswig-holstein,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,4.916,23.04.2025,
de-schleswig-holstein,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,5.009,23.04.2025,
de-schleswig-holstein,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.196,23.04.2025,
de-niedersachsen,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,12.376,23.04.2025,
de-niedersachsen,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,19.908,23.04.2025,
de-niedersachsen,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,13.21,23.04.2025,
de-niedersachsen,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,14.943,23.04.2025,
de-niedersachsen,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,14.106,23.04.2025,
de-niedersachsen,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.445,23.04.2025,
de-nordrhein-westfalen,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,95.73,23.04.2025,
de-nordrhein-westfalen,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,59.657,23.04.2025,
de-nordrhein-westfalen,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,28.163,23.04.2025,
de-nordrhein-westfalen,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,28.474,23.04.2025,
de-nordrhein-westfalen,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,7.63,23.04.2025,
de-nordrhein-westfalen,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,1.308,23.04.2025,
de-hessen,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,5.631,23.04.2025,
de-hessen,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,5.357,23.04.2025,
de-hessen,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,10.786,23.04.2025,
de-hessen,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,12.308,23.04.2025,
de-hessen,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,1.984,23.04.2025,
de-hessen,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.318,23.04.2025,
de-rheinland-pfalz,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,1.866,23.04.2025,
de-rheinland-pfalz,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,11.397,23.04.2025,
de-rheinland-pfalz,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,7.979,23.04.2025,
de-rheinland-pfalz,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,7.943,23.04.2025,
de-rheinland-pfalz,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,1.544,23.04.2025,
de-rheinland-pfalz,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.423,23.04.2025,
de-baden-wuerttemberg,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,18.36,23.04.2025,
de-baden-wuerttemberg,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,11.537,23.04.2025,
de-baden-wuerttemberg,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,16.557,23.04.2025,
de-baden-wuerttemberg,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,20.192,23.04.2025,
de-baden-wuerttemberg,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,4.827,23.04.2025,
de-baden-wuerttemberg,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.592,23.04.2025,
de-bayern,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,13.17,23.04.2025,
de-bayern,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,17.629,23.04.2025,
de-bayern,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,19.81,23.04.2025,
de-bayern,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,25.217,23.04.2025,
de-bayern,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,14.227,23.04.2025,
de-bayern,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Waste and Other,Mt CO2eq/yr,0.813,23.04.2025,
de-saarland,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Energy,Mt CO2eq/yr,2.681,23.04.2025,
de-saarland,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Industrial Processes,Mt CO2eq/yr,7.601,23.04.2025,
de-saarland,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Buildings,Mt CO2eq/yr,2.249,23.04.2025,
de-saarland,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Mobility,Mt CO2eq/yr,1.577,23.04.2025,
de-saarland,2021,Regionalstatistik (Tabelle 86431-Z-04),historical,Emissions|Kyoto Gases|Agriculture,Mt CO2eq/yr,0.173,23.04.2025,
